Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,Winter,Rajshahi,3929.0,13846,5400.3,-3583015.23,-10939.17,3.5240519216085517
Rice,Winter,Pabna,147295.0,471608,1052.8000000000002,19299389.2,36499.15,3.20179232153162
Rice,Autumn,Dhaka,276486.0,338015,1543.4,45316934.72,88240.38,1.2225392967455857
Rice,Monsoon,Satkhira,141000.0,205000,98.0,6930800.0,19890.0,1.4539007092198581
Rice,Summer,Kushtia,25121.0,54221,142.60000000000002,1172849.31,-2970.96,2.15839337605987
Rice,Summer,Kushtia,4292.0,9411,464.0,-593676.36,-1927.0,2.1926840633737186
Rice,Monsoon,Sirajganj,4052587.0,8793273,1098.9,620058957.8,1415405.45,2.169792530055493
Rice,Summer,Chittagong,209257.0,935326,117.70000000000005,17670903.38,28943.97,4.469747726479879
Rice,Summer,Natore,17370.0,61915,978.9000000000001,983471.2000000002,426.89999999999964,3.5644789867587794
Rice,Monsoon,Dinajpur,741042.0,1584355,-215.70000000000005,113017942.2,232543.86,2.138009721446288
Rice,Monsoon,Brahmanbaria,71810.0,114896,-347.79999999999995,4647582.0,4133.5,1.6
Rice,Winter,Barisal,4126706.0,9653580,926.7,405461359.9,981409.44,2.339294342751822
Rice,Winter,Pabna,147295.0,471608,1852.8000000000002,23299389.2,48499.15,3.20179232153162
Rice,Monsoon,Rangamati,261347.0,507404,1152.0,42412350.17,59723.28,1.941495406490222
Rice,Winter,Rajshahi,13624.0,63050,5249.1,209812.7999999998,-1231.6000000000004,4.627862595419847
Rice,Monsoon,Natore,259805.0,523203,1124.3,30657987.0,29568.800000000003,2.0138296029714593
Rice,Autumn,Dhaka,196188.0,280693,1699.0,28616540.48,61742.04,1.4307348053907476
Rice,Monsoon,Faridpur,1211149.0,3299000,515.6,172242753.0,106003.41,2.7238597398008007
Rice,Winter,Rajshahi,12836.0,54206,3283.104545,-1849713.2799999998,-7764.12,4.2229666562792145
Rice,Monsoon,Narsingdi,3046000.0,12638000,235.89999999999998,464799500.0,1060100.0,4.1490479317137225
Rice,Monsoon,Narayanganj,1725730.0,7115195,540.9,248350727.7,462947.1,4.123005916336854
Rice,Autumn,Dhaka,307988.0,355825,1978.5,48159886.68,64917.119999999995,1.1553209865319427
Rice,Monsoon,Brahmanbaria,71810.0,114896,252.20000000000005,7647582.0,13133.5,1.6
Rice,Monsoon,Sirajganj,3928815.0,4707499,317.9000000000001,557977697.6,341593.35,1.1981981844398375
Rice,Summer,Natore,13953.0,44845,1075.8,196760.31999999983,-697.8599999999997,3.214004156812155
Rice,Whole Year,Dinajpur,672600.0,1042300,598.9,63011342.0,205506.0,1.549658043413619
Rice,Summer,Tangail,74896.0,195623,955.8,9864136.96,18711.52,2.611928540910062
Rice,Monsoon,Sirajganj,3902881.0,5634972,1046.2,519644325.4,621460.96,1.4437980558464376
Rice,Summer,Tangail,69640.0,161900,751.0999999999999,8672330.0,18374.0,2.3248133256748993
Rice,Summer,Natore,12654.0,39797,563.7,-2189971.84,-10861.14,3.145013434487119
Rice,Monsoon,Brahmanbaria,73139.0,106899,1016.9000000000001,9567854.11,16747.53,1.4615868414935944
Rice,Summer,Sylhet,5716.0,14863,834.5875000000001,-2435259.2,-7342.36,2.6002449265220435
Rice,Summer,Kushtia,29947.0,75449,-183.60000000000002,520799.1200000001,-2117.49,2.5194176378268276
Rice,Monsoon,Tongi,1357726.0,3612589,737.8,231203017.8,496358.62,2.660764395761737
Rice,Summer,Dinajpur,3900.0,10700,-420.3,-3617137.0,-10986.0,2.7435897435897436
Rice,Winter,Sylhet,12061.0,33581,1034.5875,-459689.68999999994,-3346.58,2.7842633280822486
Rice,Monsoon,Narayanganj,1905726.0,5792415,295.20000000000005,312560145.9,445374.24,3.0394794424801885
Rice,Monsoon,Satkhira,155000.0,220990,1109.8,12341900.0,28200.0,1.425741935483871
Rice,Summer,Mymensingh,116220.0,166198,147.79999999999995,7591274.800000001,9406.2,1.4300292548614697
Rice,Monsoon,Natore,252163.0,591755,647.5999999999999,36819059.33,74213.79,2.3467162113394906
Rice,Winter,Gazipur,3358901.0,4383502,1157.1,330859418.8,971081.29,1.3050405474885982
Rice,Winter,Dhaka,1636050.0,2574284,1936.9,174249657.0,334570.5,1.5734751382903946
Rice,Monsoon,Feni,15874.0,21957,2583.8,-1431648.8,-4396.54,1.3832052412750409
Rice,Monsoon,Gazipur,4273000.0,3278000,902.8,403524910.0,1065250.0,0.7671425228176925
Rice,Winter,Jessore,741258.0,3519409,68.20000000000005,112703659.5,269678.04,4.747886700716889
Rice,Monsoon,Sylhet,4650.0,13501,1034.5875,-1275437.0,-5209.5,2.9034408602150537
Rice,Monsoon,Feni,11920.0,21340,2806.9,797536.0,695.1999999999998,1.7902684563758389
Rice,Monsoon,Noakhali,5973.0,17260,147.10000000000002,-2084637.75,-6909.45,2.889670182487862
Rice,Summer,Sylhet,5689.0,15537,634.5875000000001,-3383653.74,-10805.31,2.7310599402355424
Rice,Winter,Barisal,4051084.0,9393991,829.0999999999999,379516122.3,1000771.0,2.318883291484452
Rice,Monsoon,Noakhali,6405.0,12063,211.89999999999998,-1345857.35,-4334.7,1.8833723653395784
Rice,Winter,Sylhet,11411.0,28051,234.5875000000001,-4477772.6,-16174.24,2.4582420471474893
Rice,Monsoon,Tangail,1457100.0,2466400,766.5,152642023.0,387417.0,1.6926772356049689
Rice,Monsoon,Rangpur,222800.0,597670,1228.8,31192372.0,57156.0,2.68254039497307
Rice,Winter,Sylhet,10920.0,26585,234.5875000000001,-4186078.8,-15379.2,2.4345238095238093
Rice,Summer,Khulna,37186.0,83239,1786.0,680670.2799999998,-75.36000000000058,2.2384499542838703
Rice,Autumn,Dhaka,495698.0,487719,1624.7,49625636.74,125881.48,0.98390350576359
Rice,Winter,Comilla,6417.0,19052,2880.3,-3389294.11,-10010.73,2.968988623967586
Rice,Monsoon,Kaptai,118601.0,132690,1757.6999999999998,9643060.17,24836.26,1.1187932648122698
Rice,Monsoon,Narsingdi,2519000.0,7940000,-11.399999999999977,245877200.0,721510.0,3.15204446208813
Rice,Autumn,Khulna,70498.28,170262,2331.8,7710469.289999999,4919.587200000002,2.4151227519309693
Rice,Autumn,Rajshahi,32560.0,41798,2595.9,3073499.2,-464.8000000000002,1.2837223587223587
Rice,Summer,Dinajpur,79800.0,242000,507.5,10255578.0,10152.0,3.0325814536340854
Rice,Summer,Khulna,47290.01,149217,1835.1,1922022.4749999996,-2394.296700000001,3.155359874104488
Rice,Winter,Barisal,4051084.0,9393991,1029.1,380516122.3,1003771.0,2.318883291484452
Rice,Autumn,Rajshahi,32604.0,37918,4302.0,2349373.5999999996,-783.3599999999997,1.1629861366703471
Rice,Winter,Gazipur,3167000.0,4702000,610.0999999999999,497100970.0,1036110.0,1.4846858225449953
Rice,Summer,Barisal,1376387.0,4257111,812.9000000000001,145117767.6,277041.27,3.092960773387136
Rice,Monsoon,Mymensingh,744230.0,862282,802.7,75985129.9,191942.1,1.1586230063286886
Rice,Monsoon,Noakhali,8105.0,15279,-234.10000000000002,-2139816.35,-6811.65,1.8851326341764343
Rice,Monsoon,Satkhira,141000.0,205000,498.0,8930800.0,25890.0,1.4539007092198581
Rice,Winter,Cox's Bazar,742508.0,2533895,950.3,118434797.6,253877.8,3.4126164297219694
Rice,Winter,Natore,15277.0,50503,1019.0,537662.4700000002,-2333.52,3.3058192053413626
Rice,Winter,Cox's Bazar,495113.0,1690109,146.39999999999998,71742258.48,154387.29,3.413582353927285
Rice,Summer,Dhaka,311437.0,610136,2136.9,31741084.58,59401.77,1.9590992720839207
Rice,Summer,Chittagong,73863.0,184064,460.79999999999995,4992610.21,12465.75,2.4919648538510484
Rice,Monsoon,Comilla,27630.0,77109,2866.9,2234297.5,3670.5,2.790770901194354
Rice,Monsoon,Noakhali,5973.0,17260,147.10000000000002,-2084637.75,-6909.45,2.889670182487862
Rice,Summer,Natore,12364.0,41864,1524.3,-350642.3999999999,-4021.76,3.3859592364930444
Rice,Summer,Natore,12654.0,39797,763.7,-1189971.84,-7861.14,3.145013434487119
Rice,Monsoon,Feni,9790.0,23690,1041.6,-3825983.2,-12944.1,2.4198161389172625
Rice,Monsoon,Kushtia,5631949.0,11938078,-257.4,930523048.4,1336667.76,2.1197063396703344
Rice,Monsoon,Sirajganj,3902881.0,5634972,446.20000000000005,516644325.4,612460.96,1.4437980558464376
Rice,Monsoon,Satkhira,191230.0,443450,1133.3,27868080.8,60105.9,2.3189353134968362
Rice,Summer,Gazipur,206730.0,441540,466.0,17294684.1,44749.8,2.1358293426208097
Rice,Monsoon,Bogra,5514025.0,6663769,622.9000000000001,582203473.3,1479786.75,1.208512656362639
Rice,Autumn,Gazipur,678000.0,563000,291.9000000000001,107622580.0,147720.0,0.8303834808259587
Rice,Monsoon,Chittagong,1048427.0,2667359,556.2,156102791.6,319012.37,2.5441532886886735
Rice,Winter,Sylhet,10920.0,26585,834.5875000000001,-1186078.8,-6379.2,2.4345238095238093
Rice,Monsoon,Chittagong,1117720.0,3218289,578.9863640000001,184240454.4,359847.6,2.8793338224242206
Rice,Summer,Sylhet,5098.0,13451,1034.5875,-1205629.6400000001,-5133.34,2.638485680659082
Rice,Monsoon,Natore,273662.0,540128,378.9000000000001,30949374.020000003,48205.64,1.9737047891194246
Rice,Monsoon,Pabna,265999.0,718304,1295.6090909999998,39560152.48,72779.67,2.700401129327554
Rice,Summer,Barisal,1556662.0,4358011,760.0999999999999,218664932.5,128099.57999999999,2.7995871936232786
Rice,Winter,Natore,9923.0,31208,578.9000000000001,-1732733.67,-6816.9400000000005,3.1450166280358762
Rice,Autumn,Mymensingh,445393.0,615668,921.4000000000001,69242744.6,146887.55,1.3823028202059755
Rice,Winter,Barisal,4051084.0,9393991,829.0999999999999,379516122.3,1000771.0,2.318883291484452
Rice,Summer,Gazipur,300000.0,1025000,1432.4,42347000.0,78000.0,3.4166666666666665
Rice,Monsoon,Pabna,265999.0,718304,1895.6090909999998,42560152.48,81779.67,2.700401129327554
Rice,Monsoon,Narayanganj,1442841.0,3554113,112.39999999999998,217115383.3,492994.35,2.4632741930677047
Rice,Monsoon,Jessore,2848794.0,7056175,50.39999999999998,299342507.2,760174.38,2.476898996557842
Rice,Summer,Gazipur,293000.0,652000,890.4000000000001,29743620.0,55530.0,2.2252559726962455
Rice,Summer,Chittagong,284632.0,822692,746.3,34350352.72,56619.04,2.8903707243036623
Rice,Monsoon,Chittagong,1102221.0,2734838,1121.0,170748076.2,184377.57,2.481206581983105
Rice,Monsoon,Brahmanbaria,82125.0,116997,381.5999999999999,3113950.0,8816.25,1.42462100456621
Rice,Summer,Barisal,1366273.0,4166145,756.5999999999999,135537461.5,343230.98,3.049277121043891
Rice,Winter,Satkhira,4520.0,12220,708.3,-2286246.8,-7508.4,2.7035398230088497
Rice,Winter,Dhaka,1890960.0,3767357,1496.8000000000002,285789620.0,649836.0,1.9922986208063629
Rice,Monsoon,Jessore,2108904.0,5841539,226.0,205739317.9,497136.96,2.769940689571455
Rice,Summer,Tangail,25100.0,50500,857.8,1464067.0,3526.0,2.0119521912350598
Rice,Winter,Rajshahi,63883.0,162272,3872.3,7057739.52,15275.54,2.5401437002019316
Rice,Autumn,Tongi,183635.05,254351,1065.1,21452032.24,34399.711,1.3850896111608324
Rice,Winter,Sylhet,10324.0,23489,834.5875000000001,-1270523.52,-5593.08,2.2751840371948857
Rice,Summer,Dhaka,319480.0,573189,1813.6999999999998,29622130.4,70675.2,1.7941310880180292
Rice,Winter,Comilla,13614.0,36579,2187.1,149786.74000000022,-1507.38,2.6868664609960335
Rice,Monsoon,Noakhali,7303.0,10799,-15.5,-3278463.6,-9882.130000000001,1.47870738052855
Rice,Summer,Dinajpur,84200.0,267900,90.5,10105184.0,15786.0,3.181710213776722
Rice,Autumn,Pabna,34235.0,94357,1852.8000000000002,3880203.5999999996,6666.950000000001,2.7561559807214837
Rice,Summer,Rajshahi,9791.0,39910,2974.4,-825863.28,-3943.89,4.076192421611684
Rice,Winter,Rajshahi,69659.0,118514,4167.9,4546856.06,5628.389999999999,1.7013451241045665
Rice,Monsoon,Jessore,2578000.0,8191000,604.2,341905200.0,406480.0,3.1772692009309544
Rice,Monsoon,Dinajpur,722100.0,1225500,346.1,101289184.0,58989.0,1.6971333610303283
Rice,Summer,Natore,13953.0,44845,875.8,-803239.6800000002,-3697.8599999999997,3.214004156812155
Rice,Monsoon,Sylhet,3817.0,12250,1580.6,-1397257.53,-4740.39,3.2093266963583966
Rice,Winter,Jamalpur,119.0,238,1686.3000000000002,-1981457.42,-5979.77,2.0
Rice,Summer,Chittagong,343122.0,1035706,-35.90000000000009,43080170.88,12880.98,3.0184773928806665
Rice,Monsoon,Comilla,24411.0,60556,3689.5,192833.35999999987,-2967.9300000000003,2.4806849371185122
Rice,Autumn,Gazipur,797000.0,743000,884.3,81585610.0,206190.0,0.9322459222082811
Rice,Winter,Mymensingh,2736591.0,4333716,652.8,347490036.6,596050.02,1.5836184508390183
Rice,Summer,Kushtia,21621.0,45666,291.6,92667.83999999985,-7054.11,2.1121132232551685
Rice,Summer,Kushtia,26051.0,74184,565.3,1992315.75,3117.8500000000004,2.8476450040305554
Rice,Summer,Khulna,41079.0,111850,1911.1999999999998,888948.9300000002,1269.75,2.7228024051218385
Rice,Monsoon,Jessore,2062870.0,5956396,311.0,319436403.4,344687.9,2.8874315880302683
Rice,Monsoon,Natore,273662.0,540128,978.9000000000001,33949374.02,57205.64,1.9737047891194246
Rice,Summer,Tangail,30900.0,76400,603.4,2659720.0,3579.0,2.472491909385113
Rice,Monsoon,Brahmanbaria,80222.0,120365,744.9000000000001,6513960.859999999,15659.939999999999,1.500398893071726
Rice,Monsoon,Jamalpur,57067.0,109205,2427.0,4402532.89,11266.75,1.913627840958873
Rice,Autumn,Jamalpur,20064.0,23583,1429.9,28861.439999999944,-2378.88,1.1753887559808613
Rice,Winter,Barisal,4016656.0,10545076,939.9000000000001,575366625.4,1069497.12,2.6253370963308784
Rice,Monsoon,Comilla,15169.0,40864,3280.3,-556366.27,-1297.6099999999997,2.6939152218340037
Rice,Monsoon,Jamalpur,16804.0,36471,1310.8000000000002,-2346480.36,-9454.68,2.17037610092835
Rice,Winter,Khulna,155629.0,357734,2830.9,17663029.68,29682.09,2.298633288140385
Rice,Winter,Rajshahi,63889.0,162321,3444.4,8973574.64,17638.93,2.540672103178951
Rice,Summer,Gazipur,268081.0,506455,757.0999999999999,23486402.8,68743.49,1.8891864772214368
Rice,Monsoon,Satkhira,155000.0,235000,1132.0,13830150.0,34300.0,1.5161290322580645
Rice,Winter,Jessore,1406000.0,5133000,604.2,185560400.0,218960.0,3.650782361308677
Rice,Monsoon,Narayanganj,2204046.0,7225373,-277.20000000000005,227915402.0,577092.42,3.2782314888164765
Rice,Monsoon,Faridpur,1384700.0,4451000,-45.299999999999955,209205275.0,475645.0,3.2144146746587707
Rice,Monsoon,Natore,271671.0,520831,734.3,21889995.58,50201.04,1.917138745026153
Rice,Monsoon,Dinajpur,792207.0,1808275,-489.5,115405722.8,259272.45,2.282578921923184
Rice,Summer,Natore,15315.0,55057,713.9478260000001,-34862.85000000009,-3333.45,3.5949722494286647
Rice,Monsoon,Kaptai,121570.0,155993,1974.1,17193992.7,20176.8,1.2831537385868224
Rice,Monsoon,Jessore,2426073.0,6500545,528.4,245774835.5,624778.98,2.6794515251602076
Rice,Monsoon,Narayanganj,1493276.0,4050334,106.79999999999995,222186020.8,453915.56,2.712381368213244
Rice,Winter,Chittagong,43861.0,144235,517.7,1751900.7400000002,210.8099999999995,3.2884567155331617
Rice,Summer,Dinajpur,52616.0,140196,414.79999999999995,6283863.04,13994.080000000002,2.6645126957579444
Rice,Summer,Kushtia,2829.0,6741,449.9,-1711074.23,-5264.46,2.3828207847295864
Rice,Monsoon,Rangpur,155.0,348,1453.3000000000002,-2985248.65,-8951.95,2.2451612903225806
Rice,Monsoon,Faridpur,1206255.0,3941000,-692.1,176903254.0,358939.05,3.267136716531745
Rice,Summer,Khulna,47334.0,144706,2202.9,5474511.94,9620.22,3.057125955972451
Rice,Autumn,Mymensingh,556827.0,949371,605.5999999999999,82333737.75,185889.45,1.7049658152352527
Rice,Winter,Sylhet,9006.0,26378,1130.0,359545.76,-28.019999999999982,2.928936264712414
Rice,Winter,Comilla,15980.0,42773,2993.3,-3345562.2,-14164.8,2.6766583229036294
Rice,Monsoon,Rangamati,261663.0,545186,516.7,36458780.4,72115.53,2.083542571934129
Rice,Summer,Chittagong,343122.0,1035706,364.0999999999999,45080170.88,18880.98,3.0184773928806665
Rice,Autumn,Khulna,68134.83,171662,2635.1,9413946.72,16484.4939,2.519445634486796
Rice,Winter,Satkhira,4520.0,12220,708.3,-2286246.8,-7508.4,2.7035398230088497
Rice,Winter,Chittagong,43861.0,144235,517.7,1751900.7400000002,210.8099999999995,3.2884567155331617
Rice,Monsoon,Brahmanbaria,72380.0,116365,619.9,8926484.8,17885.4,1.6076954959933683
Rice,Autumn,Rajshahi,33646.0,78965,3237.1,2156249.5,2776.1000000000004,2.3469357427331627
Rice,Autumn,Jamalpur,25826.0,26644,2239.340909,3326371.5199999996,5522.58,1.0316735073182064
Rice,Monsoon,Tangail,1508400.0,2835400,401.6,224708064.0,488772.0,1.8797401219835588
Rice,Summer,Barisal,1450473.0,4921984,1552.5,140306732.4,411637.17,3.3933647851425017
Rice,Autumn,Mymensingh,581128.0,1010341,261.0,83727082.88,179772.24,1.7385859913822772
Rice,Autumn,Khulna,120217.0,235849,2551.5,8877439.6,25862.93,1.9618606353510735
Rice,Winter,Satkhira,200.0,250,798.5,-2980966.0,-8938.0,1.25
Rice,Summer,Natore,13953.0,44845,675.8,-1803239.6800000002,-6697.86,3.214004156812155
Rice,Monsoon,Satkhira,208990.0,519600,972.7,31898178.0,67146.5,2.48624336092636
Rice,Summer,Pabna,69975.0,219022,1934.4,9049752.25,17091.75,3.1300035727045374
Rice,Winter,Gazipur,3222020.0,8052660,1193.9,551414155.2,1186147.4,2.4992582293095635
Rice,Summer,Sylhet,2015.0,5831,1034.5875,-1662447.2,-5335.05,2.8937965260545906
Rice,Monsoon,Kushtia,5897871.0,15441958,452.1,927560810.2,2238190.98,2.6182257970715197
Rice,Monsoon,Bogra,1674013.0,1389269,672.3,211788200.2,362282.86,0.8299033520050322
Rice,Monsoon,Narsingdi,2614000.0,9656000,-348.3,254733720.0,615360.0,3.693955623565417
Rice,Winter,Chittagong,45326.0,109309,556.2,4835160.8,8051.0599999999995,2.4116180558619775
Rice,Autumn,Barisal,283859.0,575294,631.4000000000001,31251632.89,47448.98,2.0266893070151024
Rice,Summer,Gazipur,331000.0,811000,539.0,42346240.0,14790.0,2.4501510574018126
Rice,Winter,Rajshahi,62170.0,114027,4102.0,5293478.0,947.2000000000007,1.8341161331832074
Rice,Monsoon,Rangamati,262012.0,615799,416.29999999999995,39498346.4,82704.2,2.350270216631299
Rice,Winter,Tongi,1014731.14,1306932,1244.7,134365134.1,159356.9824,1.2879588971715208
Rice,Summer,Dinajpur,79800.0,242000,707.5,11255578.0,13152.0,3.0325814536340854
Rice,Autumn,Jamalpur,25826.0,26644,1639.340909,326371.51999999955,-3477.42,1.0316735073182064
Rice,Monsoon,Rangamati,262012.0,615799,16.299999999999955,37498346.4,76704.2,2.350270216631299
Rice,Monsoon,Kushtia,5837298.0,14353736,146.29999999999995,877264538.4,1800562.38,2.458969201161222
Rice,Winter,Tongi,849093.0,1248966,556.5999999999999,125179079.3,271200.69,1.47094134564765
Rice,Monsoon,Bogra,1674013.0,1389269,472.29999999999995,210788200.2,359282.86,0.8299033520050322
Rice,Monsoon,Natore,275711.0,528524,763.7,36437701.44,15813.990000000002,1.9169492693436243
Rice,Summer,Dhaka,416353.0,1224046,1499.0,60852648.88,131396.49,2.939923574466859
Rice,Monsoon,Dinajpur,792207.0,1808275,-289.5,116405722.8,262272.45,2.282578921923184
Rice,Monsoon,Kushtia,5631949.0,11938078,-57.39999999999998,931523048.4,1339667.76,2.1197063396703344
Rice,Winter,Rajshahi,63862.0,162180,3037.1,5786851.5,10351.7,2.5395383796310793
Rice,Summer,Chittagong,284632.0,822692,-53.700000000000045,30350352.72,44619.04,2.8903707243036623
Rice,Autumn,Tongi,153608.9,105328,949.2,15641988.23,29257.869,0.6856894359636714
Rice,Winter,Rajshahi,62825.0,115388,2595.9,7789391.5,4680.25,1.8366573816155989
Rice,Monsoon,Natore,271671.0,520831,1134.3,23889995.58,56201.04,1.917138745026153
Rice,Autumn,Barisal,235970.0,612966,1517.0,36262022.7,74870.1,2.597643768275628
Rice,Monsoon,Natore,281464.0,537876,419.5999999999999,26493809.76,47107.44,1.9109939459398004
Rice,Autumn,Jamalpur,18957.0,23372,1065.2,74825.3999999999,-2365.05,1.2328955003428812
Rice,Winter,Sylhet,10920.0,26585,634.5875000000001,-2186078.8,-9379.2,2.4345238095238093
Rice,Autumn,Dhaka,539665.0,557764,1765.5,51978913.05,137312.9,1.0335374723207915
Rice,Monsoon,Brahmanbaria,71810.0,114896,-547.8,3647582.0,1133.5,1.6
Rice,Monsoon,Rangpur,212680.0,480240,1360.5,31328274.799999997,39043.2,2.258040248260297
Rice,Autumn,Tongi,137925.0,154026,496.29999999999995,17137006.25,36273.75,1.1167373572593802
Rice,Autumn,Rajshahi,33136.0,77453,3470.8,3232505.76,4934.879999999999,2.337427571221632
Rice,Winter,Chittagong,48096.0,118479,838.5,5260572.16,9871.68,2.463385728542914
Rice,Monsoon,Cox's Bazar,920307.0,2854873,546.4,137929544.7,300701.31,3.1020876729178415
Rice,Summer,Mymensingh,124874.0,246807,802.7,10252877.62,24715.980000000003,1.9764482598459248
Rice,Summer,Khulna,41079.0,111850,1911.1999999999998,888948.9300000002,1269.75,2.7228024051218385
Rice,Monsoon,Dinajpur,664400.0,984900,-141.10000000000002,67512772.0,170388.0,1.4823901264298616
Rice,Whole Year,Dinajpur,672600.0,1042300,398.9,62011342.0,202506.0,1.549658043413619
Rice,Monsoon,Comilla,27630.0,77109,3066.9,3234297.5,6670.5,2.790770901194354
Rice,Summer,Natore,12364.0,41864,1524.3,-350642.3999999999,-4021.76,3.3859592364930444
Rice,Monsoon,Sirajganj,3828992.0,5567644,643.7,373993628.2,903958.08,1.4540756418399412
Rice,Monsoon,Jamalpur,16862.0,36979,1626.8000000000002,-2415898.5,-9098.3,2.1930375993357845
Rice,Autumn,Barisal,281618.0,565825,1407.5,34567841.2,36058.88,2.009193304405258
Rice,Summer,Natore,12394.0,39004,887.4000000000001,-129001.76000000001,-1909.98,3.1470066161045667
Rice,Summer,Natore,15682.0,51570,973.0,543620.3999999999,-511.3000000000002,3.288483611784211
Rice,Monsoon,Narsingdi,2802000.0,11236000,-428.7,432607640.0,464340.0,4.009992862241257
